uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
Q0VDG4,SCRN3_HUMAN,SCRN3,Secernin-3,7,"=""""",NA,19.8843792966381,18.083271903572,17.8354505419264,18.2678922549569,19.0286234891044,17.2478023831449,19.0946400487612,18.3536741297621,18.7450275883373,18.5217329053329,19.6420805396477,19.7795512023039,18.796940691581,18.4758783232143,17.6848895160709,NA,18.4341216257599,19.4676072672643,NA,18.515097357893,19.9025860765598,18.6452700713929,NA,19.0994130598354,19.2047019306542,NA,19.2800226183707,19.6382983987123,NA,18.6699399081061,18.8727974708648,19.0845806121935,18.6922957549675,18.2530331028379,18.8958248158417,19.1372069285896,19.5635385856919,19.5441018646396,19.4510503402629,-0.436498451393497,-1.27832906881889,0.405332166031897,18.8762741942586,-1.05483086485423,-5.24134115353304,0.299148029391964,0.99407463931736,0,0,0.2287748854871307,0.22307271733187534,0,0
Q9BV79,MECR_HUMAN,MECR,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",5,"=""""",NA,18.7531164489528,18.7838101838258,18.8974670846399,18.3541607022925,18.2272013481251,17.6222951151763,19.5014838454186,19.3763063188715,18.7495266937545,18.5632955397613,18.3965806723055,19.0917759801619,NA,18.8730084922397,17.2174326088453,18.7248670100182,18.8047512388177,18.7736712222477,17.124360695972,18.9471039587143,19.140114509119,18.7070276260764,NA,19.4473013954829,18.6165430098604,18.1119072409888,20.1870782589655,20.3020850337333,17.4044082146297,18.1976606853147,19.0228373457243,19.7187305034896,18.9720582589112,19.160483272537,19.1517213003254,19.5372915608636,19.1138911019792,19.2742320063408,19.3673501588243,-0.260984020346719,-0.872832034114167,0.35086399342073,18.8166199092786,-0.86502403277446,-5.42519541204503,0.392742065863835,0.99407463931736,0,0,0.10593147729814013,0.3635866593767086,0,0
Q12931,TRAP1_HUMAN,TRAP1,"Heat shock protein 75 kDa, mitochondrial",17,"=""""",18.5280364366414,18.9108409276777,18.6722653108015,18.7678125022937,19.2556349820989,19.0656279177941,17.6497452167802,19.4912020482937,19.6632481987748,18.6513241659023,18.4778543291223,18.3304390367448,18.6685074215043,18.5582174667803,19.0244120132469,17.824019649277002,18.8748024009342,18.9163024576611,18.6717552491583,17.2967835781862,18.531529138724,18.7374411214395,18.5948006988141,NA,19.2232424059499,19.088613020932,18.2334434766557,19.7466221324528,19.8967096218888,17.9726443679868,19.0744595526295,19.5504325837583,19.847333392623,19.2435110338931,19.3583785186695,19.1789475155359,18.8689255222896,18.9113580952169,19.1799650852244,19.2108751484786,-0.133759154456278,-0.621290020831361,0.353771711918805,18.865334967765,-0.555378867279624,-5.63969413040269,0.581884449305295,0.99407463931736,0,0,0.031455237351682916,0.6003280481137233,0,0
O43583,DENR_HUMAN,DENR,Density-regulated protein,5,"=""""",18.5542456072603,19.2576451725914,18.4923000288146,18.1059216907964,NA,19.3826704371781,NA,18.9494276544662,19.399547911004,18.8812806379124,18.6231407606436,19.0885153670789,18.1259760140447,NA,17.9903219366388,NA,NA,18.4500890359413,19.3631130228813,16.8339492045988,17.7375498012611,18.8839139028634,NA,NA,18.6640390777868,19.2282665881357,NA,19.3823234137489,19.0152811228411,NA,19.3367038258861,19.3144801031203,19.2632094611978,19.2615533003687,18.997375111162,19.2285353427499,19.4372214877359,18.7221102317118,19.4104035534832,19.747655781871,-0.161633890010151,-0.838540576626613,0.515272796606311,18.8751215028314,-0.487610953056069,-5.58794190395475,0.629361478557396,0.99407463931736,0,0,0.032504549831907155,0.5948605795516676,0,0
O94919,ENDD1_HUMAN,ENDOD1,Endonuclease domain-containing 1 protein,10,"=""""",18.9587626127708,19.0129789366771,19.1390721020799,19.1061756313643,18.7074695301676,18.9446755270404,18.6102035668915,19.1422089412867,18.7945553884021,19.36565383579,19.2145690192055,19.149527019864,19.2900153611538,18.2373337444366,18.7352476811746,18.3821338779865,18.5314026304493,18.7001165089703,18.9971558777197,17.7258683182802,18.8797990111582,18.696639460921,18.8148218472013,16.9124761283652,19.4050696976448,18.9107954084682,18.2311321951085,18.6221424302125,18.6220188289448,17.0157718487727,19.6021257647656,19.2885617352674,19.5142402448642,19.13041385984,19.467868520898,19.4548273317011,19.2250705150504,19.6572867833037,19.7890128223609,19.2709856771464,-0.238187968507038,-0.690501189853431,0.214125252839355,18.8814046555926,-1.06508515195233,-5.26569397714035,0.293375223069034,0.99407463931736,0,0,0.12685333061002363,0.3384363039912521,0,0
Q9H8M1,CQ10B_HUMAN,COQ10B,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",2,"=""""",NA,18.1247696531792,18.0233544945566,17.5720015786322,18.9825776241307,17.5841464057283,16.9335791069156,19.4218134003544,19.8212198022286,19.2143305225748,18.9393302824423,18.8797956365087,18.5983911062538,18.0027303381235,18.1358853068992,17.0370392106635,17.269482958696,17.4804884101591,18.7731212234928,NA,19.214285373776,18.4853484880958,19.1560781319036,NA,20.3384216723641,19.3466749597348,NA,20.8107750946594,20.1139534122462,NA,NA,17.5859439011429,19.298690170299,19.3116054031673,18.9430210246985,19.1831942637497,19.7069511772892,17.8836990153951,18.2074823641834,18.2080519724468,-0.681428985305306,-1.83820425913311,0.475346288522496,18.6643598084321,-1.19838522121706,-5.1135115348368,0.239284371669909,0.99407463931736,0,0,0.42322577479179924,0.12411153635866594,0,0
Q15019,SEPT2_HUMAN,SEPTIN2,Septin-2,12,"=""""",18.2925717559967,18.9828487440923,18.7057009408007,19.0840798209691,18.2632535645617,18.8484969396168,20.2876058201754,18.4554971668768,18.1596254192121,18.3389699297947,18.3969456606889,18.0994238183252,18.4931107631168,18.8684027124671,19.1095020651146,19.7860275165818,18.9598222203792,19.4818788304113,18.6760313160057,19.4390870062312,19.2219090131918,18.4102493100064,18.7759733156127,19.470482654289,18.6058585076962,18.9682524328412,19.9921785499885,18.5120471656453,18.7029389829395,19.3192505237097,18.0739250219663,18.8160835193816,18.243330081586,18.3546887916214,18.1363448311355,18.3480827283594,18.5978724300963,18.0564809350189,18.3982585087681,18.4763327932311,0.15333990535094,-0.301832647891653,0.608512458593532,18.7552355527126,0.681369857134745,-5.57073165550714,0.499656322158682,0.99407463931736,0,0,0.04620570100983153,0.5237834882449426,0,0
P61086,UBE2K_HUMAN,UBE2K,Ubiquitin-conjugating enzyme E2 K,8,"=""""",19.2350548682178,18.9621627001498,19.3016665319298,18.6344447951582,18.9037629086204,19.0688207351317,18.1675922740366,19.1070446526292,19.2163616761007,18.7554758349519,18.9378598034776,18.7062459324338,19.042548966894,19.0357352129294,19.0693058078375,18.3981700896494,19.1254416428831,19.1340460207349,19.1023032994963,17.3160450011603,18.4001815047813,19.0050312495611,18.8648794714376,18.0005415201027,19.1740261811523,19.1152814975357,19.0629159477904,19.253969356508,18.7561337236205,18.6400973553203,19.2028173016187,19.2427848583197,18.8976449546218,19.2048286769915,19.0707837083852,18.9392971271148,18.9149725640675,19.0331711025103,19.2779118619199,19.4984686327869,-0.425793485888597,-0.759828322362246,-0.0917586494149485,18.9193956837642,-2.57816699179195,-2.9504361880563,0.0138163376588736,0.675799016323584,-1,0,0.7918085731179245,0.057955166757791145,0,0
P07814,SYEP_HUMAN,EPRS1,Bifunctional glutamate/proline--tRNA ligase,30,"=""""",18.4888291292592,18.9481230415555,18.9793499920761,19.1070029568228,18.7600175854131,19.0860256352903,18.5297513611935,18.984274764409,19.0877989102459,18.755752676957,18.8539735910952,19.1367508258238,18.687049586257,18.1902808943326,18.8023567914091,18.4436723599713,18.5454541526313,18.8240617749426,18.8332007838138,18.2257749253361,18.6285815900338,19.0716034464983,18.9854425018545,17.8433597881005,19.3928427117224,18.6963850825722,18.5716168632716,19.1911919578234,19.1594991600477,18.0899061133229,19.281724498825,19.2056438609483,19.4357308980539,19.4174606362677,19.4199341595968,19.2810642606569,19.1621072993213,19.1454699474678,19.1056442118277,19.2112957603638,0.0319866782535101,-0.308129770050855,0.372103126557875,18.8891501621853,0.190215235459174,-5.76856294241173,0.850125307409554,0.99407463931736,0,0,0.00225560635295457,0.8879168944778567,0,0
Q13098,CSN1_HUMAN,GPS1,COP9 signalosome complex subunit 1,10,"=""""",19.2175315806219,18.768790784738002,19.0669355024391,18.7662647119558,19.4283812302625,19.0972797935575,18.3265561997019,19.1351410068251,19.2580945900819,19.4557011724753,19.1455586189905,19.1991861863062,18.9892939780276,18.9653478587778,18.7745147023505,17.1937051399249,18.421222995488,18.4681434513635,18.9964844141635,NA,18.8660995921026,18.9926757630837,19.0381362478394,17.4175567889183,18.8368071030409,19.2147426285709,18.0919383054097,18.8203584356739,18.8200155748475,18.3951555019589,19.6082871501091,19.242729477545,18.6833244502334,19.2591047413528,19.5366796703308,19.3838856259823,18.8561187064969,19.4536115675335,19.2243324606728,19.1736387605374,-0.135269819153905,-0.583433154161638,0.312893515853828,18.9125469864177,-0.610987800081848,-5.61061050476098,0.544838449843447,0.99407463931736,0,0,0.035675013949044106,0.5790049207217058,0,0
Q9NVE7,PANK4_HUMAN,PANK4,4'-phosphopantetheine phosphatase,18,"=""""",18.5033633533273,19.224968984648,18.9979537120887,18.5273357264199,19.1706812485669,19.0322441199863,17.9071211768985,19.3404748490291,19.3886144409172,19.1333012617526,18.9410587274399,19.1032332711434,19.1003189433942,18.1661130836628,18.7920663776323,17.6485761782016,18.3291279866755,18.6864788950986,18.9787758848182,NA,18.1689457703208,19.2899363757745,18.9186545318743,17.8874767595465,19.073619823272,18.8284621404129,17.7917085670937,19.6308883239961,19.4500027847866,17.6643202289891,19.3859950178769,19.3620889200524,18.9619038007043,19.4842129824691,19.3214673206836,19.1592968300475,19.2861631798659,19.0288954232681,19.2693848188607,19.3847794408493,0.0360671922589049,-0.453434889275285,0.525569273793095,18.8800002887806,0.149150854013212,-5.7731015999824,0.882221869172073,0.99407463931736,0,0,0.001962855258402968,0.8972115910333516,0,0
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,8,"=""""",18.7311354466561,18.5994490004617,18.7074866073023,19.1318645076605,18.7543598639571,18.9426695369549,19.6008744042649,18.6832214219778,18.5645355942992,18.812428338775,19.0615920562131,18.450813995061502,18.5538096876562,18.6754466689737,19.0194135164772,19.0991524157564,18.8915052893479,19.2963798845058,18.9097857064219,19.4062935383835,18.8941448807725,18.827406906676,19.4843946895868,18.7549331161192,19.0413109354545,18.6808352481084,19.3468572265533,18.6500407704136,18.3264883008897,19.311539904157,18.163232163222,19.1979767151987,17.9368163711923,18.5488853031355,18.764335923052,18.58851984205,18.7737323077194,18.4868211888627,18.079401292983,19.0673219943738,0.053976261047751,-0.392335762211726,0.500288284307228,18.8204303140407,0.244606505700338,-5.75757162773432,0.808041172453991,0.99407463931736,0,0,0.004996394101366746,0.8250410060142154,0,0
O95782,AP2A1_HUMAN,AP2A1,AP-2 complex subunit alpha-1,15,"=""""",20.1333186205893,18.9530415778808,18.296131362669,18.9106484438295,18.8039328479207,19.049650964649,19.4957851769596,18.5643048935603,18.1628077769778,18.6629755354851,18.7641797361802,18.4866997374711,18.9375861832557,19.9220856794415,19.0181757831403,19.6831267939874,18.3382558352419,18.9829023828823,18.4195108544854,18.5908167919359,19.0112849429168,19.0035538124729,18.5761185169741,19.0935782634908,18.7064036373437,18.983566203853,19.4763714296487,18.4708119955565,18.8267059354856,19.5099251179248,18.3532464617975,18.4366672713317,18.4192490133987,17.9920134492553,17.9849835911103,18.2209580230926,18.1450009596916,18.2389345266885,17.913288478075,18.5282048307577,0.079818108195802,-0.379285975866455,0.538922192258059,18.7516700859852,0.35163659547838,-5.72795003896423,0.727000149990911,0.99407463931736,0,0,0.011052054223634493,0.7577911427009295,0,0
Q6XQN6,PNCB_HUMAN,NAPRT,Nicotinate phosphoribosyltransferase,13,"=""""",18.4591976520966,18.0903207226882,19.2239420771758,18.7642783494435,19.2172164580827,18.8178600875476,18.6426941524364,19.087880644595,18.9905103961221,19.2939081903555,19.317418964661,18.7368363372139,18.2713991826937,19.813581890095,18.9979891666777,19.2384208538787,19.584468920832,18.4984527712345,18.7628848614798,18.2279486024967,18.791617999216,19.2432130961921,17.8507475408588,19.1198761672739,19.0966010414761,18.2577191453496,19.151920367147,18.7023342770245,19.0379381874856,18.8272913634968,NA,18.9915379953165,18.0980855376998,17.4186198155764,18.9060841506934,19.0432431755924,19.0417992685229,19.3685477149547,18.9133677751524,17.1288569166037,0.151701294653776,-0.667736920645895,0.971139509953447,18.7955541491651,0.374749468668546,-5.72012647187899,0.709926231455513,0.99407463931736,0,0,0.022571146628972895,0.6675779114270093,0,0
P12955,PEPD_HUMAN,PEPD,Xaa-Pro dipeptidase,11,"=""""",18.8772459086813,18.9027416847544,19.1676144610717,19.0193687191538,19.0594436635599,18.7613569133515,19.084868880087,17.9151100112419,18.599795601785,18.8781984461397,18.6108817419055,18.8364394127467,18.8388548744462,19.2198904245598,19.0634479744242,19.5682256770852,18.9232249652532,19.1080927427894,18.44335101322,18.6894633721218,18.8469047097891,18.6256647517858,18.4678275678292,18.440348605069,18.6471369546581,18.889357654997,19.4608227979168,19.0999639804077,18.8234406772616,19.8068412335062,18.487407650404,18.9873668187567,19.0986906706745,18.4205187704007,17.7764612354248,18.6187666917552,19.1498281296912,18.7836233292976,18.8519906467609,18.319428779651,0.385975226036518,-0.0731282500097256,0.845078702082761,18.8292502036104,1.70040605115568,-4.49167873281127,0.0970024596645611,0.99407463931736,0,0,0.39107675837003486,0.13340623291416073,0,0
P50225,ST1A1_HUMAN,SULT1A1,Sulfotransferase 1A1,10,"=""""",18.4765837366301,18.8543026110489,17.4100102219513,17.2420113555307,17.9099559358408,18.7635639867872,19.832207422697,17.330336356639,17.61341874646,18.0037157483259,18.6100995542972,17.6810534570784,17.8924463317179,20.4530171685927,18.5703955796692,20.3986190327797,19.182103730302,19.1324603234442,16.8779728534759,19.4438415291846,19.5045622204444,NA,17.9715132699272,20.4498745550738,18.7140739430995,18.0883663778427,19.1601794571056,17.3989678670646,18.5145026995547,20.3471564006542,NA,NA,16.8764367971529,18.0669860182679,17.8665584805793,17.6996482075753,16.6666134174842,17.6216552168405,16.4138866941805,17.0823859568783,-0.176195333672773,-1.1957326529914,0.84334198564585106,18.3276076557345,-0.350468577759535,-5.70562033835615,0.72802545168464206,0.99407463931736,0,0,0.02428913242481768,0.6528157463094587,0,0
P63220,RS21_HUMAN,RPS21,40S ribosomal protein S21,3,"=""""",NA,18.9376612405192,18.9237884537353,18.9675992873721,18.7985840783951,19.4525687783512,18.6918889687233,19.0526989720335,18.9767259255159,18.89218119627,19.0281937602934,18.6671325829666,18.776826980421,18.8002355267135,18.6644506847478,18.824535820641,18.6851031365016,19.2374725444332,18.984621123982,19.4919223868715,18.5380789983874,18.4161761238678,19.3056606497235,18.6426610512213,18.5511597629088,19.0169470385889,18.4959023450509,18.4996898465684,18.4196002622526,18.8806143376552,18.6625903115814,18.7869931723639,18.7606956461848,19.0644946127313,19.0891024077657,18.8471161385929,18.5756042754947,18.830080679269,18.594547579019,19.1083037187742,-0.209462798493739,-0.587158889338643,0.168233292351165,18.8446207796536,-1.1226189375232,-5.20409936726217,0.268629257470996,0.99407463931736,0,0,0.11957114485641326,0.3477310005467469,0,0
Q9NZ08,ERAP1_HUMAN,ERAP1,Endoplasmic reticulum aminopeptidase 1,14,"=""""",NA,19.0152646349412,18.972473192251,18.81902013282,18.2354217761418,18.4373171217315,19.412629574869,18.8523120595441,18.5729904741263,18.5009428984397,18.6873720989135,19.4958065535092,18.8392375112102,19.3465237567647,18.7080039599636,19.4619508606034,18.8267928430137,18.4930432437182,19.8409482189259,17.7153414119897,18.4946026725906,18.3872909855527,NA,18.7616580577431,18.4733117578536,18.5139010616572,17.7250797644438,18.5646101436329,18.3477203955752,19.0738642769297,18.4297663833002,19.364777497516,17.4409764687078,18.8539710277776,19.306297401829,19.3463723677799,19.8121134866213,19.7641128033193,19.4570074133057,18.3858063891904,-0.202241117683009,-0.928538557013406,0.524056321647388,18.8088587547053,-0.564166126975678,-5.62065384950271,0.576038600505437,0.99407463931736,0,0,0.048446538866967315,0.5155822854018589,0,0
Q969X5,ERGI1_HUMAN,ERGIC1,Endoplasmic reticulum-Golgi intermediate compartment protein 1,7,"=""""",18.2693549153553,18.6724612205461,19.2867145210914,19.090970271966,18.875745672363,19.1625788410168,19.0907981084116,18.5824991613879,18.1554440922472,18.6232635694936,18.7413389471666,18.3940578667924,18.2111357580109,19.1543167074085,18.5973966406388,19.168179224382,18.9588554450376,19.0327089520598,18.1645270137669,19.3998368622829,19.2255873283836,18.8162174522453,19.0153031229726,18.8665637059925,19.1004221829422,18.5851003502669,19.7853175439437,18.2964132452682,17.9597457901443,19.3735122696028,18.8792662428011,18.5062955326666,18.4966201288986,18.8260356064483,18.2418762875037,18.9123903039554,18.9894027309773,18.9935037653057,18.8959805467769,18.2594836962497,-0.0183513297273272,-0.498279353271511,0.461576693816856,18.7914305406193,-0.0773384068391775,-5.78260890680352,0.938749026999688,0.99407463931736,0,0,5.037531790240658e-4,0.950792782941498,0,0
P62841,RS15_HUMAN,RPS15,40S ribosomal protein S15,2,"=""""",NA,NA,19.412441455337,19.1324359606281,14.7797965814534,NA,NA,15.1659362193845,15.0681849436352,14.8470620228563,14.8685688357616,15.6856592224219,17.9646312860704,19.7716836766849,19.2881038832761,17.9669870454968,19.2019261904441,19.3667759081161,NA,19.6737709593379,15.5767787155857,NA,16.3270116245236,19.1251959836206,19.5022481122712,NA,19.1566656026763,NA,14.8141572725809,NA,NA,14.5620675660045,15.6689262801039,18.3162406589556,16.0161353258513,17.7736269133141,18.629276843432,18.9676305986876,18.4708082778504,15.7404400742853,-1.13844458876031,-3.82179424344449,1.54490506592387,17.3613724680216,-0.867620341870967,-5.27692172144825,0.392707607418056,0.99407463931736,0,0,0.4621295924571574,0.11098961180973209,0,0
